CustomerID,Recency,Frequency,AdjMonetary,HadCancellation,HadDiscounts,HadManual,IsMultiCountry,Country,Cluster,Clusterlabel
15502,16,10,5541.46,34,0,9,0,United Kingdom,1,VIP Customer
15503,363,1,141.04,0,0,0,0,United Kingdom,3,At-Risk
15504,81,1,52.83,0,0,0,0,United Kingdom,3,At-Risk
15505,53,5,3497.14,2,0,0,0,United Kingdom,0,Stable but Passive
15506,23,3,972.08,0,0,0,0,United Kingdom,0,Stable but Passive
15507,172,1,475.86,0,0,0,0,United Kingdom,3,At-Risk
15508,189,6,1000.27,0,0,0,0,United Kingdom,0,Stable but Passive
15510,331,1,250.0,0,0,0,0,United Kingdom,3,At-Risk
15511,12,5,900.53,0,0,0,0,United Kingdom,2,Occasional but Reachable
15512,156,2,121.0,0,0,0,0,United Kingdom,3,At-Risk
15513,33,19,14520.080000000002,6,0,0,0,United Kingdom,1,VIP Customer
15514,12,11,2907.45,31,0,0,0,United Kingdom,1,VIP Customer
15516,45,3,62.43,0,0,0,0,United Kingdom,3,At-Risk
15517,233,1,267.03,0,0,0,0,United Kingdom,3,At-Risk
15518,64,8,1890.99,5,0,1,0,United Kingdom,0,Stable but Passive
15520,2,1,343.5,0,0,0,0,United Kingdom,2,Occasional but Reachable
15521,40,8,2574.6499999999996,14,0,1,0,United Kingdom,0,Stable but Passive
15522,33,2,397.99,0,0,0,0,United Kingdom,2,Occasional but Reachable
15523,84,1,412.01000000000005,0,0,0,0,United Kingdom,3,At-Risk
15524,25,1,440.0,0,0,0,0,United Kingdom,2,Occasional but Reachable
15525,2,3,714.47,2,0,1,0,United Kingdom,2,Occasional but Reachable
15526,33,2,148.44,0,0,0,0,United Kingdom,2,Occasional but Reachable
15527,19,8,2347.57,2,0,1,0,United Kingdom,1,VIP Customer
15528,254,1,229.33,0,0,0,0,United Kingdom,3,At-Risk
15529,23,11,3930.05,2,0,1,0,United Kingdom,1,VIP Customer
15530,22,4,1497.31,0,0,0,0,United Kingdom,0,Stable but Passive
15531,8,2,1972.39,0,0,0,0,United Kingdom,2,Occasional but Reachable
15532,25,4,1481.08,7,0,1,0,United Kingdom,0,Stable but Passive
15533,19,3,746.9200000000001,3,0,0,0,United Kingdom,2,Occasional but Reachable
15535,173,4,426.4,3,0,0,0,United Kingdom,0,Stable but Passive
15537,163,1,110.92,0,0,0,0,United Kingdom,3,At-Risk
15539,7,1,538.46,0,0,0,0,United Kingdom,2,Occasional but Reachable
15540,11,1,213.3,0,0,0,0,United Kingdom,2,Occasional but Reachable
15541,114,1,85.13000000000001,0,0,0,0,United Kingdom,3,At-Risk
15543,288,1,127.86,0,0,0,0,United Kingdom,3,At-Risk
15544,9,9,3542.51,2,0,0,0,United Kingdom,1,VIP Customer
15545,54,2,288.96999999999997,0,0,0,0,United Kingdom,3,At-Risk
15547,7,14,4910.6,0,0,0,0,United Kingdom,1,VIP Customer
15549,77,3,1636.46,1,0,1,0,United Kingdom,0,Stable but Passive
15550,4,4,575.63,0,0,0,0,United Kingdom,2,Occasional but Reachable
15551,37,1,436.06,0,0,0,0,United Kingdom,2,Occasional but Reachable
15552,217,1,90.12,0,0,0,0,United Kingdom,3,At-Risk
15553,60,1,428.93,0,0,0,0,United Kingdom,3,At-Risk
15554,278,1,217.2,0,0,0,0,United Kingdom,3,At-Risk
15555,12,16,4743.61,25,0,3,0,United Kingdom,1,VIP Customer
15556,24,1,279.77,0,0,0,0,United Kingdom,2,Occasional but Reachable
15557,29,1,468.91,0,0,0,0,United Kingdom,2,Occasional but Reachable
15561,12,4,722.74,4,0,0,0,United Kingdom,2,Occasional but Reachable
15562,352,1,134.55,0,0,0,0,United Kingdom,3,At-Risk
15563,22,3,1301.69,3,0,3,0,United Kingdom,0,Stable but Passive
15565,50,2,173.16,0,0,0,0,United Kingdom,3,At-Risk
15567,19,1,186.01,0,0,0,0,United Kingdom,2,Occasional but Reachable
15568,3,3,758.29,0,0,0,0,United Kingdom,2,Occasional but Reachable
15569,104,5,1375.71,0,0,0,0,United Kingdom,0,Stable but Passive
15570,7,12,4093.2699999999995,7,0,0,0,United Kingdom,1,VIP Customer
15571,12,4,650.4300000000001,0,0,0,0,United Kingdom,2,Occasional but Reachable
15572,5,7,2533.42,0,0,0,0,United Kingdom,1,VIP Customer
15573,32,2,575.29,0,0,1,0,United Kingdom,2,Occasional but Reachable
15574,178,4,675.64,0,0,0,0,United Kingdom,0,Stable but Passive
15576,38,1,921.37,0,0,0,0,United Kingdom,2,Occasional but Reachable
15577,151,3,258.88,0,0,0,0,United Kingdom,3,At-Risk
15578,162,1,127.1,0,0,0,0,United Kingdom,3,At-Risk
15579,69,2,327.6,0,0,0,0,United Kingdom,3,At-Risk
15582,25,3,682.9100000000001,0,0,0,0,United Kingdom,2,Occasional but Reachable
15584,24,4,718.36,2,0,0,0,United Kingdom,0,Stable but Passive
15585,177,1,455.3,0,0,0,0,United Kingdom,3,At-Risk
15587,50,4,913.6800000000001,0,0,0,0,United Kingdom,0,Stable but Passive
15589,256,3,456.58000000000004,1,0,0,0,United Kingdom,3,At-Risk
15592,47,1,388.58,0,0,0,0,United Kingdom,3,At-Risk
15593,71,1,199.8,0,0,0,0,United Kingdom,3,At-Risk
15594,16,5,1767.53,1,0,0,0,United Kingdom,0,Stable but Passive
15596,101,5,1343.34,7,0,0,0,United Kingdom,0,Stable but Passive
15597,35,1,315.71999999999997,1,0,0,0,United Kingdom,2,Occasional but Reachable
15598,53,1,235.68,2,0,0,0,United Kingdom,3,At-Risk
15599,27,2,761.74,0,0,0,0,United Kingdom,2,Occasional but Reachable
15601,11,14,6745.360000000001,4,0,0,0,United Kingdom,1,VIP Customer
15602,8,9,1083.63,7,0,0,0,United Kingdom,1,VIP Customer
15603,79,1,48.480000000000004,0,0,0,0,United Kingdom,3,At-Risk
15604,52,1,216.39,0,0,0,0,United Kingdom,3,At-Risk
15605,36,5,1198.23,0,0,0,0,United Kingdom,0,Stable but Passive
15606,61,9,2422.64,14,0,0,0,United Kingdom,0,Stable but Passive
15607,337,1,104.76,0,0,0,0,United Kingdom,3,At-Risk
15608,28,4,1093.68,0,0,0,0,United Kingdom,0,Stable but Passive
15609,184,1,270.03000000000003,2,0,0,0,United Kingdom,3,At-Risk
15610,52,1,112.46000000000001,0,0,0,0,United Kingdom,3,At-Risk
15611,10,13,1568.39,2,0,0,0,United Kingdom,1,VIP Customer
15612,36,2,195.15,0,0,0,0,United Kingdom,2,Occasional but Reachable
15615,10,23,10360.039999999999,6,0,0,0,United Kingdom,1,VIP Customer
15618,33,4,747.031,4,0,0,0,United Kingdom,0,Stable but Passive
15619,11,1,336.40000000000003,0,0,0,0,United Kingdom,2,Occasional but Reachable
15620,57,3,1524.4,4,0,0,0,United Kingdom,0,Stable but Passive
15621,4,4,1158.77,2,0,0,0,United Kingdom,2,Occasional but Reachable
15622,43,9,3224.5299999999997,29,0,0,0,United Kingdom,1,VIP Customer
15623,141,1,301.03,0,0,0,0,United Kingdom,3,At-Risk
15624,117,4,588.13,0,0,0,0,United Kingdom,0,Stable but Passive
15625,104,4,1504.56,4,0,0,0,United Kingdom,0,Stable but Passive
15626,75,2,675.8,0,0,0,0,United Kingdom,0,Stable but Passive
15628,5,9,2865.6400000000003,2,0,0,0,United Kingdom,1,VIP Customer
15630,45,2,1180.3999999999999,1,0,0,0,United Kingdom,0,Stable but Passive
15632,16,8,3147.31,10,0,0,0,United Kingdom,1,VIP Customer
15634,17,1,243.55,0,0,0,0,United Kingdom,2,Occasional but Reachable
15636,90,2,724.76,0,0,0,0,United Kingdom,0,Stable but Passive
15637,53,1,223.36,0,0,0,0,United Kingdom,3,At-Risk
15639,134,1,425.32,0,0,0,0,United Kingdom,3,At-Risk
15640,4,15,12336.74,10,0,0,0,United Kingdom,1,VIP Customer
15641,105,4,1887.2,0,0,0,0,United Kingdom,0,Stable but Passive
15643,192,3,647.4,3,0,0,0,United Kingdom,0,Stable but Passive
15644,166,4,803.54,0,0,0,0,United Kingdom,0,Stable but Passive
15645,19,1,611.1700000000001,0,0,1,0,United Kingdom,2,Occasional but Reachable
15646,158,3,425.14000000000004,1,0,0,0,United Kingdom,3,At-Risk
15648,204,2,582.05,3,0,0,0,United Kingdom,3,At-Risk
15649,336,2,816.0,0,0,0,0,United Kingdom,3,At-Risk
15651,37,3,646.3,0,0,0,0,United Kingdom,0,Stable but Passive
15652,91,1,337.74,0,0,0,0,United Kingdom,3,At-Risk
15653,93,2,877.4399999999999,0,0,0,0,United Kingdom,0,Stable but Passive
15654,9,2,922.53,0,0,0,0,United Kingdom,2,Occasional but Reachable
15655,243,1,511.31999999999994,3,0,0,0,United Kingdom,3,At-Risk
15656,45,4,748.5,0,0,0,0,United Kingdom,0,Stable but Passive
15657,23,1,30.0,0,0,0,0,United Kingdom,3,At-Risk
15658,190,5,958.9000000000001,8,0,0,0,United Kingdom,0,Stable but Passive
15659,44,1,306.45,0,0,0,0,United Kingdom,3,At-Risk
15660,25,9,1552.01,4,0,0,0,United Kingdom,1,VIP Customer
15661,317,2,309.8,0,0,0,0,United Kingdom,3,At-Risk
15663,106,1,138.14,0,0,0,0,United Kingdom,3,At-Risk
15664,51,1,358.63,2,0,0,0,United Kingdom,3,At-Risk
15665,168,2,2222.21,0,0,0,0,United Kingdom,0,Stable but Passive
15667,40,1,301.32,0,0,0,0,United Kingdom,2,Occasional but Reachable
15668,218,1,76.32000000000001,0,0,0,0,United Kingdom,3,At-Risk
15669,40,4,677.69,2,0,0,0,United Kingdom,0,Stable but Passive
15670,297,1,173.05,0,0,0,0,United Kingdom,3,At-Risk
15671,19,7,2635.4900000000002,3,0,0,0,United Kingdom,1,VIP Customer
15673,88,4,2726.23,0,0,0,0,United Kingdom,0,Stable but Passive
15674,73,4,1744.02,20,0,2,0,United Kingdom,0,Stable but Passive
15675,81,3,323.69,0,0,0,0,United Kingdom,3,At-Risk
15676,19,3,3324.09,14,0,0,0,United Kingdom,0,Stable but Passive
15677,49,1,657.23,0,0,0,0,United Kingdom,2,Occasional but Reachable
15678,53,1,352.7,0,0,0,0,United Kingdom,3,At-Risk
15679,24,4,781.28,0,0,0,0,United Kingdom,0,Stable but Passive
15680,9,3,1333.68,0,0,0,0,United Kingdom,2,Occasional but Reachable
15681,25,5,946.3600000000001,14,0,0,0,United Kingdom,0,Stable but Passive
15683,117,1,193.75,0,0,0,0,United Kingdom,3,At-Risk
15687,9,9,2981.5,2,0,0,0,United Kingdom,1,VIP Customer
15689,120,2,254.1,0,0,0,0,United Kingdom,3,At-Risk
15690,4,2,239.76,0,0,0,0,United Kingdom,2,Occasional but Reachable
15691,252,1,136.8,0,0,0,0,United Kingdom,3,At-Risk
15692,28,1,191.04,0,0,0,0,United Kingdom,2,Occasional but Reachable
15694,1,14,6423.599999999999,1,0,0,0,United Kingdom,1,VIP Customer
15695,267,2,409.98,0,0,0,0,United Kingdom,3,At-Risk
15696,33,8,2619.11,6,0,0,0,United Kingdom,1,VIP Customer
15699,18,1,309.65,0,0,0,0,United Kingdom,2,Occasional but Reachable
15700,172,2,664.03,3,0,0,0,United Kingdom,3,At-Risk
15701,2,4,1529.0,0,0,0,0,United Kingdom,1,VIP Customer
15703,265,1,211.5,0,0,0,0,United Kingdom,3,At-Risk
15704,140,4,2293.62,0,0,0,0,United Kingdom,0,Stable but Passive
15705,201,1,143.1,0,0,0,0,United Kingdom,3,At-Risk
15706,64,4,1001.81,4,0,0,0,United Kingdom,0,Stable but Passive
15707,35,4,916.98,0,0,0,0,United Kingdom,0,Stable but Passive
15708,41,7,3200.73,9,0,0,0,United Kingdom,0,Stable but Passive
15709,284,1,133.25,0,0,0,0,United Kingdom,3,At-Risk
15712,9,5,1072.3600000000001,0,0,0,0,United Kingdom,2,Occasional but Reachable
15713,143,2,346.75,1,0,0,0,United Kingdom,3,At-Risk
15714,12,2,330.03000000000003,0,0,0,0,United Kingdom,2,Occasional but Reachable
15716,146,4,1101.1100000000001,0,0,0,0,United Kingdom,0,Stable but Passive
15717,234,1,150.3,0,0,0,0,United Kingdom,3,At-Risk
15719,33,13,5025.120000000001,1,0,1,0,United Kingdom,1,VIP Customer
15720,24,1,598.73,0,0,0,0,United Kingdom,2,Occasional but Reachable
15721,12,1,471.40000000000003,0,0,0,0,United Kingdom,2,Occasional but Reachable
15722,36,5,2169.86,3,0,0,0,United Kingdom,0,Stable but Passive
15723,365,1,190.7,0,0,0,0,United Kingdom,3,At-Risk
15724,201,2,212.3,1,0,0,0,United Kingdom,3,At-Risk
15725,15,1,415.25,0,0,0,0,United Kingdom,2,Occasional but Reachable
15727,17,7,5159.06,0,0,0,0,United Kingdom,1,VIP Customer
15729,213,1,62.0,1,0,0,0,United Kingdom,3,At-Risk
15730,66,3,1108.38,3,0,0,0,United Kingdom,0,Stable but Passive
15732,212,2,294.12,0,0,0,0,United Kingdom,3,At-Risk
15733,283,1,162.3,0,0,0,0,United Kingdom,3,At-Risk
15734,115,2,1339.45,0,0,0,0,United Kingdom,0,Stable but Passive
15737,15,8,1121.21,8,0,0,0,United Kingdom,1,VIP Customer
15738,19,16,4788.77,3,0,0,0,United Kingdom,1,VIP Customer
15739,66,1,449.12,0,0,0,0,United Kingdom,3,At-Risk
15740,49,1,154.88,0,0,0,0,United Kingdom,3,At-Risk
15743,16,4,775.96,0,0,0,0,United Kingdom,2,Occasional but Reachable
15744,78,1,34.8,0,0,0,0,United Kingdom,3,At-Risk
15745,19,4,1071.24,3,0,0,0,United Kingdom,0,Stable but Passive
15746,134,1,182.96,1,0,0,0,United Kingdom,3,At-Risk
15747,13,3,946.64,0,0,0,0,United Kingdom,2,Occasional but Reachable
15748,40,1,144.36,0,0,0,0,United Kingdom,3,At-Risk
15749,235,3,21535.9,5,0,0,0,United Kingdom,0,Stable but Passive
15750,3,8,2448.8,2,0,0,0,United Kingdom,1,VIP Customer
15752,40,7,2618.15,1,0,0,0,United Kingdom,0,Stable but Passive
15753,305,1,79.2,0,0,0,0,United Kingdom,3,At-Risk
15754,51,3,455.67,1,0,0,0,United Kingdom,0,Stable but Passive
15755,10,6,2318.88,8,0,0,0,United Kingdom,1,VIP Customer
15756,61,4,528.01,0,0,0,0,United Kingdom,0,Stable but Passive
15757,66,2,714.42,0,0,0,0,United Kingdom,0,Stable but Passive
15758,25,1,205.25,0,0,0,0,United Kingdom,2,Occasional but Reachable
15759,218,3,253.04,0,0,0,0,United Kingdom,3,At-Risk
15762,65,2,583.75,0,0,0,0,United Kingdom,0,Stable but Passive
15763,32,2,1048.67,2,0,0,0,United Kingdom,0,Stable but Passive
15764,88,6,3245.47,8,0,0,0,United Kingdom,0,Stable but Passive
15766,64,1,315.06,0,0,0,0,United Kingdom,3,At-Risk
15768,116,3,581.8299999999999,1,0,0,0,United Kingdom,0,Stable but Passive
15769,7,26,51823.72,17,0,0,0,United Kingdom,1,VIP Customer
15773,6,1,635.6800000000001,0,0,0,0,United Kingdom,2,Occasional but Reachable
15774,69,1,270.8,0,0,0,0,United Kingdom,3,At-Risk
15775,245,1,104.9,0,0,0,0,United Kingdom,3,At-Risk
15776,133,1,241.62,0,0,0,0,United Kingdom,3,At-Risk
15777,241,4,1021.6099999999999,1,0,0,0,United Kingdom,0,Stable but Passive
15780,184,3,475.28000000000003,0,0,0,0,United Kingdom,3,At-Risk
15781,25,3,333.56,1,0,0,0,United Kingdom,2,Occasional but Reachable
15782,10,3,2593.94,1,0,0,0,United Kingdom,0,Stable but Passive
15783,11,1,246.3,0,0,0,0,United Kingdom,2,Occasional but Reachable
15785,33,5,2303.7500000000005,4,0,0,0,United Kingdom,0,Stable but Passive
15786,46,3,4821.0,13,0,0,0,United Kingdom,0,Stable but Passive
15787,26,3,933.26,0,0,0,0,United Kingdom,0,Stable but Passive
15789,358,1,351.3,0,0,0,0,United Kingdom,3,At-Risk
15790,10,1,218.75,0,0,0,0,United Kingdom,2,Occasional but Reachable
15791,44,2,1604.44,1,0,0,0,United Kingdom,0,Stable but Passive
15793,15,3,948.96,1,0,0,0,United Kingdom,2,Occasional but Reachable
15795,150,1,610.01,0,0,0,0,United Kingdom,3,At-Risk
15796,1,8,2661.6600000000003,1,1,1,0,United Kingdom,1,VIP Customer
15797,113,3,2177.4,0,0,1,0,United Kingdom,0,Stable but Passive
15799,76,3,884.14,0,0,0,0,United Kingdom,0,Stable but Passive
15800,107,2,696.89,0,0,0,0,United Kingdom,3,At-Risk
15801,46,3,1042.19,5,0,0,0,United Kingdom,0,Stable but Passive
15803,51,1,415.82000000000005,0,0,0,0,United Kingdom,3,At-Risk
15804,1,13,3848.55,11,0,0,0,United Kingdom,1,VIP Customer
15805,23,17,5411.87,6,0,0,0,United Kingdom,1,VIP Customer
15806,46,3,784.58,0,0,0,0,United Kingdom,0,Stable but Passive
15807,50,3,903.9,0,0,0,0,United Kingdom,0,Stable but Passive
15808,306,4,3641.07,2,0,0,0,United Kingdom,0,Stable but Passive
15809,36,5,399.21,8,0,0,0,United Kingdom,0,Stable but Passive
15810,79,4,1145.43,23,0,0,0,United Kingdom,0,Stable but Passive
15811,22,6,2171.3199999999997,6,0,0,0,United Kingdom,0,Stable but Passive
15812,107,5,1801.14,0,0,0,0,United Kingdom,0,Stable but Passive
15813,208,2,1303.9099999999999,0,0,0,0,United Kingdom,0,Stable but Passive
15814,17,4,1842.73,2,0,0,0,United Kingdom,0,Stable but Passive
15815,64,5,2100.6,0,0,0,0,United Kingdom,0,Stable but Passive
15819,49,4,1905.45,0,0,0,0,United Kingdom,0,Stable but Passive
15820,320,1,206.98,0,0,0,0,United Kingdom,3,At-Risk
15821,44,2,570.96,0,0,0,0,United Kingdom,2,Occasional but Reachable
15822,3,2,885.47,0,0,0,0,United Kingdom,2,Occasional but Reachable
15825,172,1,532.94,0,0,0,0,United Kingdom,3,At-Risk
15826,56,3,1649.36,1,0,0,0,United Kingdom,0,Stable but Passive
15827,73,14,1641.48,19,0,0,0,United Kingdom,0,Stable but Passive
15829,99,2,636.14,0,0,0,0,United Kingdom,3,At-Risk
15830,38,1,547.7,2,0,0,0,United Kingdom,2,Occasional but Reachable
15831,58,3,740.64,1,0,0,0,United Kingdom,0,Stable but Passive
15832,254,1,836.79,0,0,0,0,United Kingdom,3,At-Risk
15834,70,4,2071.3,3,0,1,0,United Kingdom,0,Stable but Passive
15835,44,4,954.09,0,0,0,0,United Kingdom,0,Stable but Passive
15836,50,1,117.47,2,0,0,0,United Kingdom,3,At-Risk
15837,65,1,391.98,0,0,0,0,United Kingdom,3,At-Risk
15838,11,19,33350.76,1,1,0,0,United Kingdom,1,VIP Customer
15839,33,3,1020.74,3,0,0,0,United Kingdom,0,Stable but Passive
15840,59,2,345.66,1,0,0,0,United Kingdom,3,At-Risk
15841,73,4,1209.1,3,0,0,0,United Kingdom,0,Stable but Passive
15843,304,1,118.95000000000002,0,0,0,0,United Kingdom,3,At-Risk
15844,46,1,130.73999999999998,0,0,0,0,United Kingdom,3,At-Risk
15845,18,8,3650.87,2,0,0,0,United Kingdom,1,VIP Customer
15847,38,2,389.27,0,0,0,0,United Kingdom,2,Occasional but Reachable
15850,19,2,234.88,0,0,0,0,United Kingdom,2,Occasional but Reachable
15852,187,2,160.71,0,0,0,0,United Kingdom,3,At-Risk
15853,52,1,110.8,0,0,0,0,United Kingdom,3,At-Risk
15854,4,12,2969.12,0,0,0,0,United Kingdom,1,VIP Customer
15855,137,5,712.24,0,0,0,0,United Kingdom,0,Stable but Passive
15856,4,27,15927.220000000001,8,0,1,0,United Kingdom,1,VIP Customer
15857,19,1,297.0,0,0,0,0,United Kingdom,2,Occasional but Reachable
15858,16,5,1427.57,0,0,0,0,United Kingdom,0,Stable but Passive
15860,41,8,965.16,0,0,0,0,United Kingdom,0,Stable but Passive
15861,12,8,2981.92,1,0,0,0,United Kingdom,1,VIP Customer
15862,8,4,832.88,0,0,0,0,United Kingdom,2,Occasional but Reachable
15863,26,2,68.84,0,0,0,0,United Kingdom,2,Occasional but Reachable
15864,22,6,1769.7800000000002,4,0,0,0,United Kingdom,0,Stable but Passive
15865,41,3,895.13,0,0,0,0,United Kingdom,0,Stable but Passive
15866,101,1,211.89,0,0,0,0,United Kingdom,3,At-Risk
15867,5,15,3782.21,2,0,2,0,United Kingdom,1,VIP Customer
15869,277,2,149.64,0,0,0,0,United Kingdom,3,At-Risk
15870,33,1,351.44,0,0,0,0,United Kingdom,2,Occasional but Reachable
15872,15,2,316.25,0,0,0,0,United Kingdom,2,Occasional but Reachable
15874,64,7,4330.67,17,0,0,0,United Kingdom,0,Stable but Passive
15877,2,2,437.83,2,0,0,0,United Kingdom,2,Occasional but Reachable
15880,369,1,299.03000000000003,1,0,0,0,United Kingdom,3,At-Risk
15881,312,5,438.24000000000007,3,0,0,0,United Kingdom,0,Stable but Passive
15882,199,4,490.80000000000007,1,0,1,0,United Kingdom,0,Stable but Passive
15883,2,2,396.48,0,0,0,0,United Kingdom,2,Occasional but Reachable
15885,93,2,349.35,0,0,1,0,United Kingdom,3,At-Risk
15886,60,1,181.09,0,0,0,0,United Kingdom,3,At-Risk
15888,81,1,129.93,2,0,2,0,United Kingdom,3,At-Risk
15889,157,2,381.46999999999997,0,0,2,0,United Kingdom,3,At-Risk
15891,227,1,506.58,0,0,1,0,United Kingdom,3,At-Risk
15894,253,2,256.95000000000005,0,0,1,0,United Kingdom,3,At-Risk
15895,150,1,179.17,0,0,0,0,United Kingdom,3,At-Risk
15897,194,2,208.59,0,0,0,0,United Kingdom,3,At-Risk
15898,1,5,1379.6299999999999,1,0,0,0,United Kingdom,1,VIP Customer
15899,369,1,56.25,0,0,0,0,United Kingdom,3,At-Risk
15900,24,1,337.28,0,0,0,0,United Kingdom,2,Occasional but Reachable
15901,17,3,347.77,0,0,2,0,United Kingdom,2,Occasional but Reachable
15903,10,7,5126.34,1,0,0,0,United Kingdom,1,VIP Customer
15904,8,1,164.68,0,0,0,0,United Kingdom,2,Occasional but Reachable
15906,20,7,1521.79,1,0,0,0,United Kingdom,0,Stable but Passive
15907,4,3,881.02,0,0,1,0,United Kingdom,2,Occasional but Reachable
15909,174,1,191.94,0,0,0,0,United Kingdom,3,At-Risk
15910,1,8,1228.88,0,0,0,0,United Kingdom,1,VIP Customer
15912,178,2,264.62,0,0,0,0,United Kingdom,3,At-Risk
15916,16,8,1466.0100000000002,5,0,0,0,United Kingdom,1,VIP Customer
15917,248,1,123.1,0,0,0,0,United Kingdom,3,At-Risk
15918,191,2,334.23,0,0,0,0,United Kingdom,3,At-Risk
15919,20,2,525.69,0,0,0,0,United Kingdom,2,Occasional but Reachable
15920,154,3,159.60000000000002,0,0,2,0,United Kingdom,3,At-Risk
15921,173,1,323.03000000000003,0,0,0,0,United Kingdom,3,At-Risk
15922,373,1,363.6,1,0,0,0,United Kingdom,3,At-Risk
15923,373,1,127.08,0,0,0,0,United Kingdom,3,At-Risk
15925,194,1,207.15,0,0,0,0,United Kingdom,3,At-Risk
15930,67,1,426.63,0,0,0,0,United Kingdom,3,At-Risk
15932,4,8,2461.85,4,0,0,0,United Kingdom,1,VIP Customer
15933,21,3,1107.46,0,0,0,0,United Kingdom,0,Stable but Passive
15937,64,1,145.35,0,0,0,0,United Kingdom,3,At-Risk
15938,112,5,404.58,0,0,0,0,United Kingdom,0,Stable but Passive
15939,90,15,6102.26,1,0,0,0,United Kingdom,1,VIP Customer
15940,311,1,31.799999999999997,0,0,1,0,United Kingdom,3,At-Risk
15942,134,1,337.44,0,0,0,0,United Kingdom,3,At-Risk
15944,277,1,325.1,0,0,0,0,United Kingdom,3,At-Risk
15945,365,1,181.0,0,0,0,0,United Kingdom,3,At-Risk
15947,83,1,1708.24,0,0,0,0,United Kingdom,0,Stable but Passive
15948,8,2,955.24,0,0,0,0,United Kingdom,2,Occasional but Reachable
15949,17,2,364.72,0,0,0,0,United Kingdom,2,Occasional but Reachable
15950,32,4,1684.46,5,0,0,0,United Kingdom,0,Stable but Passive
15951,9,2,669.57,2,0,0,0,United Kingdom,2,Occasional but Reachable
15952,34,4,781.91,0,0,0,0,United Kingdom,0,Stable but Passive
15953,15,8,1632.43,5,0,0,0,United Kingdom,1,VIP Customer
15955,24,14,4389.81,2,0,0,0,United Kingdom,1,VIP Customer
15957,32,1,428.89,0,0,0,0,United Kingdom,2,Occasional but Reachable
15958,74,1,104.35,0,0,0,0,United Kingdom,3,At-Risk
15963,20,2,470.76,0,0,0,0,United Kingdom,2,Occasional but Reachable
15965,17,4,808.87,0,0,0,0,United Kingdom,2,Occasional but Reachable
15967,23,2,397.68,0,0,0,0,United Kingdom,2,Occasional but Reachable
15969,3,3,582.9,1,0,0,0,United Kingdom,2,Occasional but Reachable
15970,304,1,314.1,0,0,0,0,United Kingdom,3,At-Risk
15971,18,12,4199.85,0,0,0,0,United Kingdom,1,VIP Customer
15973,367,1,99.77000000000007,2,0,0,0,United Kingdom,3,At-Risk
15974,39,7,3429.55,1,0,0,0,United Kingdom,0,Stable but Passive
15975,84,1,371.01,0,0,0,0,United Kingdom,3,At-Risk
15976,165,2,427.64,0,0,0,0,United Kingdom,3,At-Risk
15977,17,2,1054.73,0,0,0,0,United Kingdom,2,Occasional but Reachable
15978,77,1,1098.78,0,0,0,0,United Kingdom,3,At-Risk
15980,89,3,2398.86,0,0,0,0,United Kingdom,0,Stable but Passive
15981,25,8,3408.48,0,0,0,0,United Kingdom,1,VIP Customer
15983,22,4,1465.12,0,0,0,0,United Kingdom,0,Stable but Passive
15984,3,10,2759.9300000000003,5,0,0,0,United Kingdom,1,VIP Customer
15985,123,2,1037.42,1,0,0,0,United Kingdom,0,Stable but Passive
15986,30,1,168.12,0,0,0,0,United Kingdom,2,Occasional but Reachable
15987,12,7,1432.77,0,0,0,0,United Kingdom,1,VIP Customer
15988,19,1,156.78,0,0,0,0,United Kingdom,2,Occasional but Reachable
15990,44,2,792.11,0,0,0,0,United Kingdom,0,Stable but Passive
15992,4,1,41.989999999999995,0,0,0,0,United Kingdom,2,Occasional but Reachable
15993,9,7,2719.52,8,0,1,0,United Kingdom,1,VIP Customer
15994,55,1,414.27,0,0,0,0,United Kingdom,3,At-Risk
15996,88,6,1016.68,1,0,0,0,United Kingdom,0,Stable but Passive
15998,37,5,3074.4199999999996,3,0,0,0,United Kingdom,0,Stable but Passive
16000,3,3,12393.7,0,0,0,0,United Kingdom,1,VIP Customer
16003,30,5,2735.37,0,0,0,0,United Kingdom,0,Stable but Passive
16005,12,4,578.71,0,0,0,0,United Kingdom,2,Occasional but Reachable
16006,211,1,101.4,0,0,0,0,United Kingdom,3,At-Risk
16007,48,4,1693.81,0,0,0,0,United Kingdom,0,Stable but Passive
16008,24,3,478.78,0,0,0,0,United Kingdom,2,Occasional but Reachable
16009,22,4,972.11,0,0,0,0,United Kingdom,0,Stable but Passive
16010,246,3,392.4,0,0,0,0,United Kingdom,3,At-Risk
16011,8,16,3352.96,0,0,0,0,United Kingdom,1,VIP Customer
16012,35,3,1415.29,0,0,0,0,United Kingdom,0,Stable but Passive
16013,4,47,33366.25,10,1,1,0,United Kingdom,1,VIP Customer
16014,38,3,637.58,3,0,0,0,United Kingdom,0,Stable but Passive
16015,4,3,689.12,2,0,1,0,United Kingdom,2,Occasional but Reachable
16016,3,8,1440.06,2,0,0,0,United Kingdom,1,VIP Customer
16017,47,1,211.88,0,0,0,0,United Kingdom,3,At-Risk
16018,39,2,408.90000000000003,0,0,0,0,United Kingdom,2,Occasional but Reachable
16019,47,9,3450.2400000000002,5,0,0,0,United Kingdom,1,VIP Customer
16020,17,3,851.01,0,0,0,0,United Kingdom,2,Occasional but Reachable
16022,260,1,602.63,0,0,0,0,United Kingdom,3,At-Risk
16023,46,3,719.81,0,0,0,0,United Kingdom,0,Stable but Passive
